id	customer_id	employee_id	date	shipper_id	id	name	contact	address	city	postal_code	country	id	order_id	product_id	quantity	id	name	supplier_id	category_id	unit	price	employee_id	last_name	first_name	birthdate	photo	notes	id	name	phone	id	name	contact	address	city	postal_code	country	phone	id	name	description
10302	76	4	1996-09-10	2	76	Supremes delices	Pascale Cartrain	Boulevard Tirou, 255	Charleroi	B-6000	Belgium	146	10302	28	28	28	Rossle Sauerkraut	12	7	25 - 825 g cans	45.6	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	2	United Package	(503) 555-3199	12	Plutzer Lebensmittelgrossmarkte AG	Martin Bein	Bogenallee 51	Frankfurt	60439	Germany	(069) 992755	7	Produce	Dried fruit and bean curd
10252	76	4	1996-07-09	2	76	Supremes delices	Pascale Cartrain	Boulevard Tirou, 255	Charleroi	B-6000	Belgium	13	10252	33	25	33	Geitost	15	4	500 g	2.5	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	2	United Package	(503) 555-3199	15	Norske Meierier	Beate Vileid	Hatlevegen 5	Sandvika	1320	Norway	(0)2-953010	4	Dairy Products	Cheeses
10302	76	4	1996-09-10	2	76	Supremes delices	Pascale Cartrain	Boulevard Tirou, 255	Charleroi	B-6000	Belgium	145	10302	17	40	17	Alice Mutton	7	6	20 - 1 kg tins	39	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	2	United Package	(503) 555-3199	7	Pavlova, Ltd.	Ian Devling	74 Rose St. Moonie Ponds	Melbourne	3058	Australia	(03) 444-2343	6	Meat/Poultry	Prepared meats
10252	76	4	1996-07-09	2	76	Supremes delices	Pascale Cartrain	Boulevard Tirou, 255	Charleroi	B-6000	Belgium	12	10252	20	40	20	Sir Rodneys Marmalade	8	3	30 gift boxes	81	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	2	United Package	(503) 555-3199	8	Specialty Biscuits, Ltd.	Peter Wilson	29 Kings Way	Manchester	M14 GSD	UK	(161) 555-4448	3	Confections	Desserts, candies, and sweet breads
10310	77	8	1996-09-20	2	77	The Big Cheese	Liz Nixon	89 Jefferson Way Suite 2	Portland	97201	USA	170	10310	62	5	62	Tarte au sucre	29	3	48 pies	49.3	8	Callahan	Laura	1958-01-09	EmpID8.pic	Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.	2	United Package	(503) 555-3199	29	Forets derables	Chantal Goulet	148 rue Chasseur	Ste-Hyacinthe	J2S 7S8	Canada	(514) 555-2955	3	Confections	Desserts, candies, and sweet breads
10310	77	8	1996-09-20	2	77	The Big Cheese	Liz Nixon	89 Jefferson Way Suite 2	Portland	97201	USA	169	10310	16	10	16	Pavlova	7	3	32 - 500 g boxes	17.45	8	Callahan	Laura	1958-01-09	EmpID8.pic	Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.	2	United Package	(503) 555-3199	7	Pavlova, Ltd.	Ian Devling	74 Rose St. Moonie Ponds	Melbourne	3058	Australia	(03) 444-2343	3	Confections	Desserts, candies, and sweet breads
10319	80	7	1996-10-02	3	80	Tortuga Restaurante	Miguel Angel Paolino	Avda. Azteca 123	Mexico D.F.	05033	Mexico	190	10319	76	30	76	Lakkalikoori	23	1	500 ml	18	7	King	Robert	1960-05-29	EmpID7.pic	Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.	3	Federal Shipping	(503) 555-9931	23	Karkki Oy	Anne Heikkonen	Valtakatu 12	Lappeenranta	53120	Finland	(953) 10956	1	Beverages	Soft drinks, coffees, teas, beers, and ales
10304	80	1	1996-09-12	2	80	Tortuga Restaurante	Miguel Angel Paolino	Avda. Azteca 123	Mexico D.F.	05033	Mexico	153	10304	71	2	71	Flotemysost	15	4	10 - 500 g pkgs.	21.5	1	Davolio	Nancy	1968-12-08	EmpID1.pic	Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.	2	United Package	(503) 555-3199	15	Norske Meierier	Beate Vileid	Hatlevegen 5	Sandvika	1320	Norway	(0)2-953010	4	Dairy Products	Cheeses
10293	80	1	1996-08-29	3	80	Tortuga Restaurante	Miguel Angel Paolino	Avda. Azteca 123	Mexico D.F.	05033	Mexico	123	10293	75	6	75	Rhonbrau Klosterbier	12	1	24 - 0.5 l bottles	7.75	1	Davolio	Nancy	1968-12-08	EmpID1.pic	Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.	3	Federal Shipping	(503) 555-9931	12	Plutzer Lebensmittelgrossmarkte AG	Martin Bein	Bogenallee 51	Frankfurt	60439	Germany	(069) 992755	1	Beverages	Soft drinks, coffees, teas, beers, and ales
10304	80	1	1996-09-12	2	80	Tortuga Restaurante	Miguel Angel Paolino	Avda. Azteca 123	Mexico D.F.	05033	Mexico	152	10304	59	10	59	Raclette Courdavault	28	4	5 kg pkg.	55	1	Davolio	Nancy	1968-12-08	EmpID1.pic	Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.	2	United Package	(503) 555-3199	28	Gai paturage	Eliane Noz	Bat. B 3, rue des Alpes	Annecy	74000	France	38.76.98.06	4	Dairy Products	Cheeses
10293	80	1	1996-08-29	3	80	Tortuga Restaurante	Miguel Angel Paolino	Avda. Azteca 123	Mexico D.F.	05033	Mexico	122	10293	63	5	63	Vegie-spread	7	2	15 - 625 g jars	43.9	1	Davolio	Nancy	1968-12-08	EmpID1.pic	Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.	3	Federal Shipping	(503) 555-9931	7	Pavlova, Ltd.	Ian Devling	74 Rose St. Moonie Ponds	Melbourne	3058	Australia	(03) 444-2343	2	Condiments	Sweet and savory sauces, relishes, spreads, and seasonings
10304	80	1	1996-09-12	2	80	Tortuga Restaurante	Miguel Angel Paolino	Avda. Azteca 123	Mexico D.F.	05033	Mexico	151	10304	49	30	49	Maxilaku	23	3	24 - 50 g pkgs.	20	1	Davolio	Nancy	1968-12-08	EmpID1.pic	Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.	2	United Package	(503) 555-3199	23	Karkki Oy	Anne Heikkonen	Valtakatu 12	Lappeenranta	53120	Finland	(953) 10956	3	Confections	Desserts, candies, and sweet breads
10319	80	7	1996-10-02	3	80	Tortuga Restaurante	Miguel Angel Paolino	Avda. Azteca 123	Mexico D.F.	05033	Mexico	189	10319	28	14	28	Rossle Sauerkraut	12	7	25 - 825 g cans	45.6	7	King	Robert	1960-05-29	EmpID7.pic	Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.	3	Federal Shipping	(503) 555-9931	12	Plutzer Lebensmittelgrossmarkte AG	Martin Bein	Bogenallee 51	Frankfurt	60439	Germany	(069) 992755	7	Produce	Dried fruit and bean curd
10293	80	1	1996-08-29	3	80	Tortuga Restaurante	Miguel Angel Paolino	Avda. Azteca 123	Mexico D.F.	05033	Mexico	121	10293	24	10	24	Guarana Fantastica	10	1	12 - 355 ml cans	4.5	1	Davolio	Nancy	1968-12-08	EmpID1.pic	Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.	3	Federal Shipping	(503) 555-9931	10	Refrescos Americanas LTDA	Carlos Diaz	Av. das Americanas 12.890	Sao Paulo	5442	Brazil	(11) 555 4640	1	Beverages	Soft drinks, coffees, teas, beers, and ales
10319	80	7	1996-10-02	3	80	Tortuga Restaurante	Miguel Angel Paolino	Avda. Azteca 123	Mexico D.F.	05033	Mexico	188	10319	17	8	17	Alice Mutton	7	6	20 - 1 kg tins	39	7	King	Robert	1960-05-29	EmpID7.pic	Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.	3	Federal Shipping	(503) 555-9931	7	Pavlova, Ltd.	Ian Devling	74 Rose St. Moonie Ponds	Melbourne	3058	Australia	(03) 444-2343	6	Meat/Poultry	Prepared meats
10293	80	1	1996-08-29	3	80	Tortuga Restaurante	Miguel Angel Paolino	Avda. Azteca 123	Mexico D.F.	05033	Mexico	120	10293	18	12	18	Carnarvon Tigers	7	8	16 kg pkg.	62.5	1	Davolio	Nancy	1968-12-08	EmpID1.pic	Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.	3	Federal Shipping	(503) 555-9931	7	Pavlova, Ltd.	Ian Devling	74 Rose St. Moonie Ponds	Melbourne	3058	Australia	(03) 444-2343	8	Seafood	Seaweed and fish
10276	80	8	1996-08-08	3	80	Tortuga Restaurante	Miguel Angel Paolino	Avda. Azteca 123	Mexico D.F.	05033	Mexico	76	10276	13	10	13	Konbu	6	8	2 kg box	6	8	Callahan	Laura	1958-01-09	EmpID8.pic	Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.	3	Federal Shipping	(503) 555-9931	6	Mayumis	Mayumi Ohno	92 Setsuko Chuo-ku	Osaka	545	Japan	(06) 431-7877	8	Seafood	Seaweed and fish
10276	80	8	1996-08-08	3	80	Tortuga Restaurante	Miguel Angel Paolino	Avda. Azteca 123	Mexico D.F.	05033	Mexico	75	10276	10	15	10	Ikura	4	8	12 - 200 ml jars	31	8	Callahan	Laura	1958-01-09	EmpID8.pic	Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.	3	Federal Shipping	(503) 555-9931	4	Tokyo Traders	Yoshi Nagase	9-8 Sekimai Musashino-shi	Tokyo	100	Japan	(03) 3555-5011	8	Seafood	Seaweed and fish
10249	81	6	1996-07-05	1	81	Tradicao Hipermercados	Anabela Domingues	Av. Ines de Castro, 414	Sao Paulo	05634-030	Brazil	5	10249	51	40	51	Manjimup Dried Apples	24	7	50 - 300 g pkgs.	53	6	Suyama	Michael	1963-07-02	EmpID6.pic	Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.	1	Speedy Express	(503) 555-9831	24	Gday, Mate	Wendy Mackenzie	170 Prince Edward Parade Hunters Hill	Sydney	2042	Australia	(02) 555-5914	7	Produce	Dried fruit and bean curd
10292	81	1	1996-08-28	2	81	Tradicao Hipermercados	Anabela Domingues	Av. Ines de Castro, 414	Sao Paulo	05634-030	Brazil	119	10292	20	20	20	Sir Rodneys Marmalade	8	3	30 gift boxes	81	1	Davolio	Nancy	1968-12-08	EmpID1.pic	Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.	2	United Package	(503) 555-3199	8	Specialty Biscuits, Ltd.	Peter Wilson	29 Kings Way	Manchester	M14 GSD	UK	(161) 555-4448	3	Confections	Desserts, candies, and sweet breads
10249	81	6	1996-07-05	1	81	Tradicao Hipermercados	Anabela Domingues	Av. Ines de Castro, 414	Sao Paulo	05634-030	Brazil	4	10249	14	9	14	Tofu	6	7	40 - 100 g pkgs.	23.25	6	Suyama	Michael	1963-07-02	EmpID6.pic	Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.	1	Speedy Express	(503) 555-9831	6	Mayumis	Mayumi Ohno	92 Setsuko Chuo-ku	Osaka	545	Japan	(06) 431-7877	7	Produce	Dried fruit and bean curd
10399	83	8	1996-12-31	3	83	Vaffeljernet	Palle Ibsen	Smagsloget 45	arhus	8200	Denmark	404	10399	76	35	76	Lakkalikoori	23	1	500 ml	18	8	Callahan	Laura	1958-01-09	EmpID8.pic	Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.	3	Federal Shipping	(503) 555-9931	23	Karkki Oy	Anne Heikkonen	Valtakatu 12	Lappeenranta	53120	Finland	(953) 10956	1	Beverages	Soft drinks, coffees, teas, beers, and ales
10399	83	8	1996-12-31	3	83	Vaffeljernet	Palle Ibsen	Smagsloget 45	arhus	8200	Denmark	405	10399	77	14	77	Original Frankfurter grune Sosse	12	2	12 boxes	13	8	Callahan	Laura	1958-01-09	EmpID8.pic	Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.	3	Federal Shipping	(503) 555-9931	12	Plutzer Lebensmittelgrossmarkte AG	Martin Bein	Bogenallee 51	Frankfurt	60439	Germany	(069) 992755	2	Condiments	Sweet and savory sauces, relishes, spreads, and seasonings
10367	83	7	1996-11-28	3	83	Vaffeljernet	Palle Ibsen	Smagsloget 45	arhus	8200	Denmark	320	10367	77	7	77	Original Frankfurter grune Sosse	12	2	12 boxes	13	7	King	Robert	1960-05-29	EmpID7.pic	Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.	3	Federal Shipping	(503) 555-9931	12	Plutzer Lebensmittelgrossmarkte AG	Martin Bein	Bogenallee 51	Frankfurt	60439	Germany	(069) 992755	2	Condiments	Sweet and savory sauces, relishes, spreads, and seasonings
10399	83	8	1996-12-31	3	83	Vaffeljernet	Palle Ibsen	Smagsloget 45	arhus	8200	Denmark	403	10399	71	30	71	Flotemysost	15	4	10 - 500 g pkgs.	21.5	8	Callahan	Laura	1958-01-09	EmpID8.pic	Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.	3	Federal Shipping	(503) 555-9931	15	Norske Meierier	Beate Vileid	Hatlevegen 5	Sandvika	1320	Norway	(0)2-953010	4	Dairy Products	Cheeses
10399	83	8	1996-12-31	3	83	Vaffeljernet	Palle Ibsen	Smagsloget 45	arhus	8200	Denmark	402	10399	68	60	68	Scottish Longbreads	8	3	10 boxes x 8 pieces	12.5	8	Callahan	Laura	1958-01-09	EmpID8.pic	Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.	3	Federal Shipping	(503) 555-9931	8	Specialty Biscuits, Ltd.	Peter Wilson	29 Kings Way	Manchester	M14 GSD	UK	(161) 555-4448	3	Confections	Desserts, candies, and sweet breads
10367	83	7	1996-11-28	3	83	Vaffeljernet	Palle Ibsen	Smagsloget 45	arhus	8200	Denmark	319	10367	65	15	65	Louisiana Fiery Hot Pepper Sauce	2	2	32 - 8 oz bottles	21.05	7	King	Robert	1960-05-29	EmpID7.pic	Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.	3	Federal Shipping	(503) 555-9931	2	New Orleans Cajun Delights	Shelley Burke	P.O. Box 78934	New Orleans	70117	USA	(100) 555-4822	2	Condiments	Sweet and savory sauces, relishes, spreads, and seasonings
10367	83	7	1996-11-28	3	83	Vaffeljernet	Palle Ibsen	Smagsloget 45	arhus	8200	Denmark	318	10367	54	18	54	Tourtiere	25	6	16 pies	7.45	7	King	Robert	1960-05-29	EmpID7.pic	Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.	3	Federal Shipping	(503) 555-9931	25	Ma Maison	Jean-Guy Lauzon	2960 Rue St. Laurent	Montreal	H1J 1C3	Canada	(514) 555-9022	6	Meat/Poultry	Prepared meats
10367	83	7	1996-11-28	3	83	Vaffeljernet	Palle Ibsen	Smagsloget 45	arhus	8200	Denmark	317	10367	34	36	34	Sasquatch Ale	16	1	24 - 12 oz bottles	14	7	King	Robert	1960-05-29	EmpID7.pic	Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.	3	Federal Shipping	(503) 555-9931	16	Bigfoot Breweries	Cheryl Saylor	3400 - 8th Avenue Suite 210	Bend	97101	USA	(503) 555-9931	1	Beverages	Soft drinks, coffees, teas, beers, and ales
10334	84	8	1996-10-21	2	84	Victuailles en stock	Mary Saveley	2, rue du Commerce	Lyon	69004	France	231	10334	68	10	68	Scottish Longbreads	8	3	10 boxes x 8 pieces	12.5	8	Callahan	Laura	1958-01-09	EmpID8.pic	Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.	2	United Package	(503) 555-3199	8	Specialty Biscuits, Ltd.	Peter Wilson	29 Kings Way	Manchester	M14 GSD	UK	(161) 555-4448	3	Confections	Desserts, candies, and sweet breads
10334	84	8	1996-10-21	2	84	Victuailles en stock	Mary Saveley	2, rue du Commerce	Lyon	69004	France	230	10334	52	8	52	Filo Mix	24	5	16 - 2 kg boxes	7	8	Callahan	Laura	1958-01-09	EmpID8.pic	Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.	2	United Package	(503) 555-3199	24	Gday, Mate	Wendy Mackenzie	170 Prince Edward Parade Hunters Hill	Sydney	2042	Australia	(02) 555-5914	5	Grains/Cereals	Breads, crackers, pasta, and cereal
10251	84	3	1996-07-08	1	84	Victuailles en stock	Mary Saveley	2, rue du Commerce	Lyon	69004	France	11	10251	65	20	65	Louisiana Fiery Hot Pepper Sauce	2	2	32 - 8 oz bottles	21.05	3	Leverling	Janet	1963-08-30	EmpID3.pic	Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.	1	Speedy Express	(503) 555-9831	2	New Orleans Cajun Delights	Shelley Burke	P.O. Box 78934	New Orleans	70117	USA	(100) 555-4822	2	Condiments	Sweet and savory sauces, relishes, spreads, and seasonings
10251	84	3	1996-07-08	1	84	Victuailles en stock	Mary Saveley	2, rue du Commerce	Lyon	69004	France	10	10251	57	15	57	Ravioli Angelo	26	5	24 - 250 g pkgs.	19.5	3	Leverling	Janet	1963-08-30	EmpID3.pic	Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.	1	Speedy Express	(503) 555-9831	26	Pasta Buttini s.r.l.	Giovanni Giudici	Via dei Gelsomini, 153	Salerno	84100	Italy	(089) 6547665	5	Grains/Cereals	Breads, crackers, pasta, and cereal
10251	84	3	1996-07-08	1	84	Victuailles en stock	Mary Saveley	2, rue du Commerce	Lyon	69004	France	9	10251	22	6	22	Gustafs Knackebrod	9	5	24 - 500 g pkgs.	21	3	Leverling	Janet	1963-08-30	EmpID3.pic	Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.	1	Speedy Express	(503) 555-9831	9	PB Knackebrod AB	Lars Peterson	Kaloadagatan 13	Goteborg	S-345 67	Sweden	031-987 65 43	5	Grains/Cereals	Breads, crackers, pasta, and cereal
10274	85	6	1996-08-06	1	85	Vins et alcools Chevalier	Paul Henriot	59 rue de lAbbaye	Reims	51100	France	72	10274	72	7	72	Mozzarella di Giovanni	14	4	24 - 200 g pkgs.	34.8	6	Suyama	Michael	1963-07-02	EmpID6.pic	Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.	1	Speedy Express	(503) 555-9831	14	Formaggi Fortini s.r.l.	Elio Rossi	Viale Dante, 75	Ravenna	48100	Italy	(0544) 60323	4	Dairy Products	Cheeses
10274	85	6	1996-08-06	1	85	Vins et alcools Chevalier	Paul Henriot	59 rue de lAbbaye	Reims	51100	France	71	10274	71	20	71	Flotemysost	15	4	10 - 500 g pkgs.	21.5	6	Suyama	Michael	1963-07-02	EmpID6.pic	Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.	1	Speedy Express	(503) 555-9831	15	Norske Meierier	Beate Vileid	Hatlevegen 5	Sandvika	1320	Norway	(0)2-953010	4	Dairy Products	Cheeses
10295	85	2	1996-09-02	2	85	Vins et alcools Chevalier	Paul Henriot	59 rue de lAbbaye	Reims	51100	France	129	10295	56	4	56	Gnocchi di nonna Alice	26	5	24 - 250 g pkgs.	38	2	Fuller	Andrew	1952-02-19	EmpID2.pic	Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.	2	United Package	(503) 555-3199	26	Pasta Buttini s.r.l.	Giovanni Giudici	Via dei Gelsomini, 153	Salerno	84100	Italy	(089) 6547665	5	Grains/Cereals	Breads, crackers, pasta, and cereal
10356	86	6	1996-11-18	2	86	Die Wandernde Kuh	Rita Muller	Adenauerallee 900	Stuttgart	70563	Germany	289	10356	69	20	69	Gudbrandsdalsost	15	4	10 kg pkg.	36	6	Suyama	Michael	1963-07-02	EmpID6.pic	Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.	2	United Package	(503) 555-3199	15	Norske Meierier	Beate Vileid	Hatlevegen 5	Sandvika	1320	Norway	(0)2-953010	4	Dairy Products	Cheeses
10356	86	6	1996-11-18	2	86	Die Wandernde Kuh	Rita Muller	Adenauerallee 900	Stuttgart	70563	Germany	288	10356	55	12	55	Pate chinois	25	6	24 boxes x 2 pies	24	6	Suyama	Michael	1963-07-02	EmpID6.pic	Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.	2	United Package	(503) 555-3199	25	Ma Maison	Jean-Guy Lauzon	2960 Rue St. Laurent	Montreal	H1J 1C3	Canada	(514) 555-9022	6	Meat/Poultry	Prepared meats
10356	86	6	1996-11-18	2	86	Die Wandernde Kuh	Rita Muller	Adenauerallee 900	Stuttgart	70563	Germany	287	10356	31	30	31	Gorgonzola Telino	14	4	12 - 100 g pkgs	12.5	6	Suyama	Michael	1963-07-02	EmpID6.pic	Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.	2	United Package	(503) 555-3199	14	Formaggi Fortini s.r.l.	Elio Rossi	Viale Dante, 75	Ravenna	48100	Italy	(0544) 60323	4	Dairy Products	Cheeses
10348	86	4	1996-11-07	2	86	Die Wandernde Kuh	Rita Muller	Adenauerallee 900	Stuttgart	70563	Germany	271	10348	23	25	23	Tunnbrod	9	5	12 - 250 g pkgs.	9	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	2	United Package	(503) 555-3199	9	PB Knackebrod AB	Lars Peterson	Kaloadagatan 13	Goteborg	S-345 67	Sweden	031-987 65 43	5	Grains/Cereals	Breads, crackers, pasta, and cereal
10348	86	4	1996-11-07	2	86	Die Wandernde Kuh	Rita Muller	Adenauerallee 900	Stuttgart	70563	Germany	270	10348	1	15	1	Chais	1	1	10 boxes x 20 bags	18	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	2	United Package	(503) 555-3199	1	Exotic Liquid	Charlotte Cooper	49 Gilbert St.	Londona	EC1 4SD	UK	(171) 555-2222	1	Beverages	Soft drinks, coffees, teas, beers, and ales
10312	86	2	1996-09-23	2	86	Die Wandernde Kuh	Rita Muller	Adenauerallee 900	Stuttgart	70563	Germany	176	10312	75	10	75	Rhonbrau Klosterbier	12	1	24 - 0.5 l bottles	7.75	2	Fuller	Andrew	1952-02-19	EmpID2.pic	Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.	2	United Package	(503) 555-3199	12	Plutzer Lebensmittelgrossmarkte AG	Martin Bein	Bogenallee 51	Frankfurt	60439	Germany	(069) 992755	1	Beverages	Soft drinks, coffees, teas, beers, and ales
10301	86	8	1996-09-09	2	86	Die Wandernde Kuh	Rita Muller	Adenauerallee 900	Stuttgart	70563	Germany	144	10301	56	20	56	Gnocchi di nonna Alice	26	5	24 - 250 g pkgs.	38	8	Callahan	Laura	1958-01-09	EmpID8.pic	Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.	2	United Package	(503) 555-3199	26	Pasta Buttini s.r.l.	Giovanni Giudici	Via dei Gelsomini, 153	Salerno	84100	Italy	(089) 6547665	5	Grains/Cereals	Breads, crackers, pasta, and cereal
10312	86	2	1996-09-23	2	86	Die Wandernde Kuh	Rita Muller	Adenauerallee 900	Stuttgart	70563	Germany	175	10312	53	20	53	Perth Pasties	24	6	48 pieces	32.8	2	Fuller	Andrew	1952-02-19	EmpID2.pic	Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.	2	United Package	(503) 555-3199	24	Gday, Mate	Wendy Mackenzie	170 Prince Edward Parade Hunters Hill	Sydney	2042	Australia	(02) 555-5914	6	Meat/Poultry	Prepared meats
10312	86	2	1996-09-23	2	86	Die Wandernde Kuh	Rita Muller	Adenauerallee 900	Stuttgart	70563	Germany	174	10312	43	24	43	Ipoh Coffee	20	1	16 - 500 g tins	46	2	Fuller	Andrew	1952-02-19	EmpID2.pic	Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.	2	United Package	(503) 555-3199	20	Leka Trading	Chandra Leka	471 Serangoon Loop, Suite #402	Singapore	0512	Singapore	555-8787	1	Beverages	Soft drinks, coffees, teas, beers, and ales
10301	86	8	1996-09-09	2	86	Die Wandernde Kuh	Rita Muller	Adenauerallee 900	Stuttgart	70563	Germany	143	10301	40	10	40	Boston Crab Meat	19	8	24 - 4 oz tins	18.4	8	Callahan	Laura	1958-01-09	EmpID8.pic	Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.	2	United Package	(503) 555-3199	19	New England Seafood Cannery	Robb Merchant	Order Processing Dept. 2100 Paul Revere Blvd.	Boston	02134	USA	(617) 555-3267	8	Seafood	Seaweed and fish
